33900,22.50,0,559,0.18,479,41.50
34062,22.50,0,559,0.19,525,41.50
34225,22.50,0,560,0.19,438,41.50
34387,22.50,0,560,0.19,491,41.50
34550,22.50,0,560,0.19,584,41.50
34712,22.50,0,559,0.19,536,41.50
34875,22.50,0,560,0.18,440,41.50
35038,22.50,0,560,0.19,476,41.50
35201,22.50,0,559,0.19,585,41.50
35362,22.50,0,560,0.19,566,41.50
35525,22.50,0,559,0.18,449,41.50
35688,22.50,0,560,0.19,452,41.50
35851,22.50,0,559,0.19,565,41.50
36018,22.50,0,560,0.19,556,41.50
36180,22.50,0,560,0.19,558,41.50
36343,22.50,0,559,0.18,507,41.50
36506,22.50,0,560,0.19,443,41.50
36668,22.50,0,560,0.19,516,41.50
36831,22.50,0,559,0.18,587,41.50
36994,22.50,0,560,0.18,516,41.50
37156,22.50,0,560,0.19,432,41.50
37318,22.50,0,559,0.19,494,41.50
37481,22.50,0,559,0.19,586,41.50
37644,22.50,0,559,0.18,539,41.50
37807,22.50,0,559,0.18,424,41.50
37968,22.50,0,560,0.19,459,41.50
38136,22.50,0,559,0.19,570,41.40
38299,22.50,0,559,0.19,527,41.40
38462,22.50,0,560,0.19,557,41.40
38624,22.50,0,559,0.18,460,41.40
38787,22.50,0,560,0.19,434,41.40
38949,22.50,0,560,0.19,540,41.40
39112,22.50,0,558,0.18,577,41.40
39274,22.50,0,560,0.19,480,41.40
39437,22.50,0,559,0.19,436,41.40
39600,22.50,0,560,0.19,535,41.40
39762,22.50,0,559,0.18,587,41.40
39924,22.50,0,559,0.18,497,41.40
40087,22.50,0,559,0.18,432,41.40
40255,22.50,0,560,0.19,510,41.50
40418,22.50,0,559,0.18,481,41.50
40581,22.50,0,560,0.18,582,41.50
40742,22.50,0,560,0.19,562,41.50
40905,22.50,0,560,0.18,450,41.50
41068,22.50,0,560,0.19,454,41.50
41231,22.50,0,560,0.19,567,41.50
41393,22.50,0,560,0.19,572,41.50
41555,22.50,0,560,0.18,459,41.50
41718,22.50,0,560,0.19,445,41.50
41881,22.50,0,560,0.18,555,41.50
42043,22.50,0,560,0.19,576,41.50
42206,22.50,0,560,0.19,473,41.50
42374,22.50,0,560,0.19,441,41.50
42536,22.50,0,559,0.19,467,41.50
42698,22.50,0,560,0.19,525,41.50
42861,22.50,0,559,0.18,598,41.50
43024,22.50,0,560,0.18,531,41.50
43187,22.50,0,560,0.19,440,41.50
43348,22.50,0,560,0.19,487,41.50
43511,22.50,0,560,0.19,585,41.50
43674,22.50,0,560,0.19,547,41.50
43837,22.50,0,559,0.19,438,41.50
43999,22.50,0,560,0.19,471,41.50
44162,22.50,0,560,0.19,579,41.50
44324,22.50,0,560,0.19,560,41.50
44492,22.50,0,560,0.19,448,41.50
44655,22.50,0,559,0.19,494,41.50
44817,22.50,0,560,0.19,454,41.50
44980,22.50,0,560,0.19,550,41.50
45143,22.50,0,559,0.18,583,41.50
45305,22.50,0,560,0.19,481,41.50
45467,22.50,0,560,0.19,419,41.50
45630,22.50,0,560,0.19,467,41.50
45793,22.50,0,560,0.19,543,41.50
45956,22.50,0,560,0.19,466,41.50
46117,22.50,0,560,0.19,364,41.50
46280,22.50,0,560,0.19,433,41.50
46443,22.50,0,560,0.19,542,41.50
46611,22.50,0,559,0.19,495,41.40
46773,22.50,0,560,0.19,522,41.40
46936,22.50,0,560,0.19,429,41.40
47098,22.50,0,560,0.18,445,41.40
47261,22.50,0,560,0.19,559,41.40
47423,22.50,0,560,0.19,570,41.40
47586,22.50,0,560,0.18,578,41.40
47749,22.50,0,560,0.18,520,41.40
47911,22.50,0,560,0.19,512,41.40
48073,22.50,0,560,0.19,528,41.40
48236,22.50,0,560,0.19,435,41.40
48399,22.50,0,560,0.19,408,41.40
48562,22.50,0,560,0.19,524,41.40
48729,22.50,0,560,0.19,569,41.40
48891,22.50,0,560,0.19,544,41.40
49054,22.50,0,560,0.18,490,41.40
49217,22.50,0,560,0.19,414,41.40
49379,22.50,0,560,0.19,478,41.40
49542,22.50,0,560,0.19,578,41.40
49704,22.50,0,560,0.19,530,41.40
49867,22.50,0,560,0.19,435,41.40
50029,22.50,0,561,0.19,476,41.40
50192,22.50,0,560,0.19,581,41.40
50355,22.50,0,559,0.19,551,41.40
50518,22.50,0,560,0.19,446,41.40
50679,22.50,0,560,0.19,465,41.40
50847,22.50,0,560,0.19,578,41.40
51010,22.50,0,560,0.19,542,41.40
51173,22.50,0,560,0.19,573,41.40
51335,22.50,0,560,0.19,464,41.40
51497,22.50,0,560,0.19,436,41.40
51660,22.50,0,559,0.19,558,41.40
51823,22.50,0,560,0.19,604,41.40
51985,22.50,0,560,0.19,517,41.40
52148,22.50,0,560,0.19,449,41.40
52311,22.50,0,560,0.19,549,41.40
52473,22.50,0,560,0.19,589,41.40
52635,22.50,0,560,0.19,507,41.40
52798,22.50,0,560,0.19,423,41.40
52966,22.50,0,560,0.19,487,41.40
53129,22.50,0,560,0.19,494,41.40
53291,22.50,0,560,0.19,598,41.40
53453,22.50,0,560,0.18,552,41.40
53616,22.50,0,560,0.19,428,41.40
53779,22.50,0,560,0.19,434,41.40
53941,22.50,0,560,0.19,562,41.40
54104,22.50,0,560,0.19,629,41.40
54266,22.50,0,561,0.19,640,41.40
54429,22.50,0,560,0.19,655,41.40
54591,22.50,0,560,0.19,816,41.40
54754,22.50,0,560,0.19,858,41.40
54917,22.50,0,560,0.19,652,41.40
55085,22.50,0,560,0.19,380,41.40
55246,22.50,0,560,0.19,201,41.40
55409,22.50,0,560,0.19,253,41.40
55572,22.50,0,560,0.19,484,41.40
55735,22.50,0,560,0.19,622,41.40
55897,22.50,0,560,0.19,573,41.40
56059,22.50,0,560,0.19,473,41.40
56222,22.50,0,560,0.19,410,41.40
56385,22.50,0,560,0.19,395,41.40
56547,22.50,0,560,0.19,343,41.40
56710,22.50,0,560,0.19,412,41.40
56872,22.50,0,560,0.19,522,41.40
57034,22.50,0,560,0.19,527,41.40
57202,22.50,0,560,0.19,435,41.40
57365,22.50,0,560,0.19,487,41.40
57528,22.50,0,560,0.19,446,41.40
57691,22.50,0,560,0.19,547,41.40
57852,22.50,0,560,0.19,588,41.40
58015,22.50,0,560,0.19,492,41.40
58178,22.50,0,561,0.19,433,41.40
58341,22.50,0,561,0.19,524,41.40
58503,22.50,0,560,0.19,593,41.40
58665,22.50,0,560,0.19,507,41.40
58828,22.50,0,561,0.19,433,41.40
58991,22.50,0,560,0.19,502,41.40
59153,22.50,0,560,0.19,583,41.40
59321,22.50,0,560,0.19,534,41.50
59484,22.50,0,560,0.19,548,41.50
59646,22.50,0,560,0.19,442,41.50
59808,22.50,0,560,0.19,433,41.50
59971,22.50,0,560,0.19,562,41.50
60134,22.50,0,560,0.19,577,41.50
60297,22.50,0,560,0.19,455,41.50
60459,22.50,0,560,0.19,429,41.50
60621,22.50,0,561,0.19,537,41.50
60784,22.50,0,561,0.19,573,41.50
60947,22.50,0,560,0.19,473,41.50
61109,22.50,0,561,0.19,463,41.50
61272,22.50,0,561,0.19,522,41.50
61440,22.50,0,560,0.19,565,41.40
61602,22.50,0,560,0.19,554,41.40
61764,22.50,0,561,0.19,521,41.40
61927,22.50,0,561,0.19,403,41.40
62090,22.50,0,560,0.19,494,41.40
62253,22.50,0,561,0.19,562,41.40
62414,22.50,0,560,0.19,534,41.40
62577,22.50,0,561,0.19,449,41.40
62740,22.50,0,561,0.19,493,41.40
62903,22.50,0,560,0.19,596,41.40
63065,22.50,0,561,0.19,552,41.40
63227,22.50,0,561,0.19,459,41.40
63390,22.50,0,561,0.19,456,41.40
63558,22.60,0,561,0.19,563,41.50
63721,22.60,0,561,0.19,497,41.50
63883,22.60,0,561,0.19,544,41.50
64046,22.60,0,561,0.19,464,41.50
64208,22.60,0,561,0.19,394,41.50
64371,22.60,0,562,0.19,475,41.50
64533,22.60,0,561,0.20,523,41.50
64696,22.60,0,561,0.19,464,41.50
64859,22.60,0,562,0.20,400,41.50
65020,22.60,0,561,0.20,507,41.50
65183,22.60,0,562,0.19,573,41.50
65346,22.60,0,561,0.19,517,41.50
65509,22.60,0,561,0.19,463,41.50
65676,22.50,0,561,0.19,487,41.40
65839,22.50,0,561,0.20,471,41.40
66001,22.50,0,562,0.20,560,41.40
66164,22.50,0,562,0.19,579,41.40
66326,22.50,0,562,0.20,465,41.40
66489,22.50,0,562,0.20,418,41.40
66652,22.50,0,562,0.20,555,41.40
66814,22.50,0,562,0.20,593,41.40
66976,22.50,0,562,0.20,497,41.40
67139,22.50,0,562,0.20,458,41.40
67302,22.50,0,562,0.20,511,41.40
67465,22.50,0,562,0.20,573,41.40
67627,22.50,0,562,0.20,507,41.40
67794,22.50,0,562,0.20,407,41.40
67957,22.50,0,562,0.20,494,41.40
68120,22.50,0,562,0.20,467,41.40
68282,22.50,0,562,0.20,570,41.40
68445,22.50,0,562,0.20,558,41.40
68608,22.50,0,563,0.20,476,41.40
68770,22.50,0,562,0.20,569,41.40
68932,22.50,0,563,0.20,803,41.40
69095,22.50,0,563,0.20,859,41.40
69258,22.50,0,563,0.20,739,41.40
69421,22.50,0,563,0.20,661,41.40
69582,22.50,0,563,0.20,705,41.40
69745,22.50,0,563,0.20,651,41.40
69913,22.50,0,563,0.20,509,41.40
70076,22.50,0,564,0.20,529,41.40
70238,22.50,0,563,0.20,479,41.40
70401,22.50,0,564,0.20,493,41.40
70563,22.50,0,564,0.21,592,41.40
70726,22.50,0,564,0.20,509,41.40
70888,22.50,0,564,0.20,438,41.40
71051,22.50,0,565,0.21,490,41.40
71214,22.50,0,565,0.21,577,41.40
71376,22.50,0,565,0.21,526,41.40
71538,22.50,0,565,0.21,428,41.40
71701,22.50,0,565,0.21,456,41.40
71864,22.50,0,566,0.21,597,41.40
72032,22.60,0,565,0.21,517,41.50
72194,22.60,0,566,0.21,559,41.50
72356,22.60,0,567,0.21,466,41.50
72519,22.60,0,566,0.21,436,41.50
72682,22.60,0,567,0.21,490,41.50
72844,22.60,0,567,0.21,472,41.50
73007,22.60,0,567,0.21,374,41.50
73169,22.60,0,567,0.22,353,41.50
73332,22.60,0,568,0.22,535,41.50
73494,22.60,0,568,0.22,627,41.50
73657,22.60,0,568,0.22,510,41.50
73820,22.60,0,568,0.22,426,41.50
73982,22.60,0,568,0.22,526,41.50
74149,22.50,0,569,0.22,577,41.40
74312,22.50,0,569,0.22,550,41.40
74475,22.50,0,569,0.22,553,41.40
74638,22.50,0,570,0.23,443,41.40
74800,22.50,0,570,0.23,445,41.40
74962,22.50,0,570,0.23,554,41.40
75125,22.50,0,570,0.23,571,41.40
75288,22.50,0,571,0.23,490,41.40
75450,22.50,0,571,0.23,469,41.40
75613,22.50,0,572,0.23,562,41.40
75776,22.50,0,572,0.23,597,41.40
75938,22.50,0,573,0.23,511,41.40
76100,22.50,0,573,0.24,424,41.40
76267,-999.00,0,573,0.24,552,-999.00
76429,-999.00,0,573,0.24,558,-999.00
76592,-999.00,0,572,0.24,575,-999.00
76754,-999.00,0,573,0.24,513,-999.00
76917,-999.00,0,574,0.24,449,-999.00
77080,-999.00,0,574,0.24,542,-999.00
77243,-999.00,0,574,0.24,625,-999.00
77405,-999.00,0,575,0.24,577,-999.00
77568,-999.00,0,575,0.25,434,-999.00
77730,-999.00,0,575,0.25,476,-999.00
77893,-999.00,0,575,0.25,574,-999.00
78056,-999.00,0,576,0.25,570,-999.00
78219,-999.00,0,576,0.25,442,-999.00
78387,22.50,0,577,0.25,438,41.40
78548,22.50,0,577,0.25,475,41.40
78711,22.50,0,577,0.26,540,41.40
78874,22.50,0,578,0.26,636,41.40
79037,22.50,0,578,0.25,511,41.40
79199,22.50,0,578,0.26,472,41.40
79362,22.50,0,579,0.26,507,41.40
79524,22.50,0,579,0.26,598,41.40
79687,22.50,0,579,0.26,520,41.40
79849,22.50,0,579,0.26,473,41.40
80012,22.50,0,580,0.26,487,41.40
80175,22.50,0,580,0.27,625,41.40
80336,22.50,0,580,0.27,565,41.40
80504,22.50,0,581,0.27,451,41.40
80667,22.50,0,581,0.27,501,41.40
80830,22.50,0,581,0.27,452,41.40
80992,22.50,0,581,0.27,597,41.40
81155,22.50,0,582,0.27,584,41.40
81317,22.50,0,582,0.27,490,41.40
81480,22.50,0,583,0.28,481,41.40
81642,22.50,0,583,0.28,556,41.40
81805,22.50,0,582,0.28,636,41.40
81968,22.50,0,583,0.28,504,41.40
82130,22.50,0,583,0.28,451,41.40
82292,22.50,0,584,0.28,517,41.40
82455,22.50,0,584,0.28,568,41.40
82623,22.50,0,584,0.28,539,41.40
82786,22.50,0,584,0.29,579,41.40
82948,22.50,0,585,0.29,456,41.40
83110,22.50,0,585,0.29,452,41.40
83273,22.50,0,585,0.29,609,41.40
83436,22.50,0,585,0.29,581,41.40
83598,22.50,0,585,0.29,455,41.40
83761,22.50,0,585,0.29,457,41.40
83923,22.50,0,586,0.29,547,41.40
84086,22.50,0,586,0.29,601,41.40
84248,22.50,0,587,0.29,528,41.40
84411,22.50,0,587,0.29,461,41.40
84574,22.50,0,586,0.29,586,41.40
84742,22.50,0,587,0.29,606,41.40
84903,22.50,0,587,0.29,571,41.40
85066,22.50,0,588,0.29,538,41.40
85229,22.50,0,587,0.30,471,41.40
85392,22.50,0,588,0.30,517,41.40
85554,22.50,0,588,0.30,594,41.40
85716,22.50,0,588,0.30,564,41.40
85879,22.50,0,589,0.30,490,41.40
86042,22.50,0,588,0.30,506,41.40
86204,22.50,0,588,0.30,621,41.40
86367,22.50,0,589,0.30,616,41.40
86530,22.50,0,589,0.30,507,41.40
86692,22.50,0,590,0.30,496,41.40
86859,22.50,0,589,0.30,610,41.40
87022,22.50,0,590,0.30,569,41.40
87185,22.50,0,590,0.30,631,41.40
87348,22.50,0,591,0.30,517,41.40
87510,22.50,0,590,0.31,454,41.40
87672,22.50,0,591,0.30,550,41.40
87835,22.50,0,591,0.31,594,41.40
87998,22.50,0,591,0.31,538,41.40
88160,22.50,0,591,0.31,492,41.40
88323,22.50,0,591,0.31,509,41.40
88485,22.50,0,591,0.31,602,41.40
88648,22.50,0,591,0.31,588,41.40
88810,22.50,0,591,0.31,456,41.40
88978,22.50,0,591,0.31,477,41.40
89141,22.50,0,592,0.31,463,41.40
89304,22.50,0,592,0.31,582,41.40
89465,22.50,0,592,0.31,602,41.40
89628,22.50,0,593,0.31,533,41.40
89791,22.50,0,593,0.32,490,41.40
89953,22.50,0,592,0.32,559,41.40
90116,22.50,0,593,0.31,598,41.40
90278,22.50,0,593,0.32,491,41.40
90441,22.50,0,593,0.32,441,41.40
90603,22.50,0,593,0.32,543,41.40
90766,22.50,0,593,0.32,607,41.40
90929,22.50,0,594,0.32,531,41.40
91097,22.60,0,594,0.32,464,41.50
91259,22.60,0,594,0.32,497,41.50
91421,22.60,0,594,0.32,498,41.50
91584,22.60,0,594,0.32,614,41.50
91747,22.60,0,594,0.32,632,41.50
91910,22.60,0,595,0.32,514,41.50
92071,22.60,0,595,0.32,468,41.50
92234,22.60,0,595,0.32,572,41.50
92397,22.60,0,595,0.32,547,41.50
92560,22.60,0,596,0.32,393,41.50
92722,22.60,0,596,0.32,370,41.50
92884,22.60,0,595,0.33,497,41.50
93047,22.60,0,596,0.33,548,41.50
93215,22.60,0,596,0.33,462,41.50
93377,22.60,0,596,0.33,538,41.50
93540,22.60,0,596,0.33,483,41.50
93703,22.60,0,597,0.33,518,41.50
93865,22.60,0,597,0.33,639,41.50
94027,22.60,0,597,0.33,596,41.50
94190,22.60,0,597,0.33,497,41.50
94353,22.60,0,597,0.33,530,41.50
94516,22.60,0,597,0.33,603,41.50
94678,22.60,0,597,0.33,599,41.50
94840,22.60,0,598,0.34,497,41.50
95003,22.60,0,597,0.34,510,41.50
95166,22.60,0,598,0.34,624,41.50
95333,22.60,0,599,0.34,628,41.50
95496,22.60,0,598,0.34,620,41.50
95659,22.60,0,599,0.34,491,41.50
95821,22.60,0,599,0.34,491,41.50
95983,22.60,0,598,0.34,543,41.50
96146,22.60,0,599,0.34,649,41.50
96309,22.60,0,599,0.34,520,41.50
96472,22.60,0,599,0.34,451,41.50
96633,22.60,0,599,0.34,571,41.50
96796,22.60,0,600,0.34,652,41.50
96959,22.60,0,600,0.34,564,41.50
97122,22.60,0,600,0.34,482,41.50
97284,22.60,0,600,0.34,527,41.50
97452,22.60,0,601,0.34,635,41.50
97614,22.60,0,601,0.35,585,41.50
97777,22.60,0,600,0.35,579,41.50
97940,22.60,0,601,0.35,467,41.50
98102,22.60,0,601,0.35,482,41.50
98265,22.60,0,601,0.35,585,41.50
98427,22.60,0,602,0.35,609,41.50
98589,22.60,0,602,0.35,521,41.50
98752,22.60,0,602,0.35,482,41.50
98915,22.60,0,602,0.35,582,41.50
99078,22.60,0,602,0.36,622,41.50
99239,22.60,0,602,0.35,507,41.50
99402,22.60,0,602,0.36,482,41.50
99570,22.60,0,602,0.36,577,41.50
99733,22.60,0,602,0.36,536,41.50
99896,22.60,0,603,0.36,612,41.50
100058,22.60,0,603,0.36,596,41.50
100220,22.60,0,603,0.36,464,41.50
100383,22.60,0,603,0.36,551,41.50
100546,22.60,0,603,0.36,628,41.50
100708,22.60,0,604,0.36,589,41.50
100871,22.60,0,603,0.36,473,41.50
101033,22.60,0,604,0.36,483,41.50
101196,22.60,0,604,0.36,629,41.50
101359,22.60,0,604,0.36,570,41.50
101521,22.60,0,604,0.36,511,41.50
101689,22.60,0,605,0.36,478,41.50
101852,22.60,0,605,0.36,509,41.50
102014,22.60,0,605,0.36,601,41.50
102177,22.60,0,605,0.36,632,41.50
102339,22.60,0,605,0.36,562,41.50
102502,22.60,0,606,0.36,466,41.50
102665,22.60,0,606,0.37,572,41.50
102828,22.60,0,606,0.37,637,41.50
102990,22.60,0,606,0.37,554,41.50
103152,22.60,0,606,0.37,470,41.50
103315,22.60,0,606,0.37,543,41.50
103478,22.60,0,606,0.37,626,41.50
103641,22.60,0,606,0.37,572,41.50
103809,22.60,0,606,0.37,473,41.50
103971,22.60,0,607,0.37,537,41.50
104133,22.60,0,607,0.37,537,41.50
104296,22.60,0,607,0.37,599,41.50
104459,22.60,0,607,0.37,652,41.50
104622,22.60,0,607,0.37,492,41.50
104783,22.60,0,607,0.37,520,41.50
104946,22.60,0,608,0.37,573,41.50
105109,22.60,0,608,0.38,648,41.50
105272,22.60,0,608,0.37,504,41.50
105435,22.60,0,607,0.37,508,41.50
105596,22.60,0,608,0.37,579,41.50
105759,22.60,0,608,0.37,622,41.50
105927,22.60,0,609,0.38,534,41.50
106090,22.60,0,609,0.38,562,41.50
106253,22.60,0,609,0.38,451,41.50
106415,22.60,0,610,0.38,535,41.50
106577,22.60,0,610,0.38,606,41.50
106740,22.60,0,609,0.38,622,41.50
106903,22.60,0,610,0.38,489,41.50
107066,22.60,0,610,0.38,504,41.50
107228,22.60,0,610,0.38,618,41.50
107390,22.60,0,610,0.38,599,41.50
107553,22.60,0,610,0.38,530,41.50
107716,22.60,0,610,0.39,489,41.50
107879,22.60,0,610,0.38,604,41.50
108046,22.60,0,610,0.38,614,41.50
108209,22.60,0,611,0.39,586,41.50
108371,22.60,0,611,0.39,535,41.50
108534,22.60,0,611,0.38,439,41.50
108697,22.60,0,611,0.39,553,41.50
108859,22.60,0,612,0.39,628,41.50
109022,22.60,0,612,0.39,542,41.50
109185,22.60,0,612,0.39,471,41.50
109347,22.60,0,611,0.39,510,41.50
109510,22.60,0,612,0.39,656,41.50
109672,22.60,0,611,0.39,578,41.50
109835,22.60,0,612,0.39,457,41.50
109998,22.60,0,612,0.39,538,41.50
110166,22.60,0,613,0.39,621,41.50
110328,22.60,0,613,0.39,590,41.50
110490,22.60,0,613,0.39,589,41.50
110653,22.60,0,613,0.39,509,41.50
110816,22.60,0,613,0.39,506,41.50
110979,22.60,0,613,0.39,574,41.50
111141,22.60,0,614,0.39,634,41.50
111303,22.60,0,614,0.40,565,41.50
111466,22.60,0,614,0.40,513,41.50
111629,22.60,0,614,0.40,581,41.50
111792,22.60,0,615,0.40,634,41.50
111954,22.60,0,615,0.40,549,41.50
112116,22.60,0,614,0.40,488,41.50
112284,22.60,0,614,0.40,550,41.50
112447,22.60,0,615,0.40,548,41.50
112610,22.60,0,615,0.40,636,41.50
112773,22.60,0,615,0.41,599,41.50
112934,22.60,0,616,0.41,464,41.50
113097,22.60,0,615,0.40,500,41.50
113260,22.60,0,616,0.41,628,41.50
113423,22.60,0,616,0.41,656,41.50
113586,22.60,0,616,0.41,509,41.50
113747,22.60,0,616,0.41,472,41.50
113910,22.60,0,616,0.41,623,41.50
114073,22.60,0,616,0.41,607,41.50
114236,22.60,0,617,0.41,517,41.50
114404,22.60,0,617,0.41,486,41.50
114566,22.60,0,617,0.41,519,41.50
114728,22.60,0,617,0.41,608,41.50
114891,22.60,0,617,0.41,661,41.50
115054,22.60,0,618,0.41,573,41.50
115217,22.60,0,617,0.41,470,41.50
115379,22.60,0,618,0.41,539,41.50
115542,22.60,0,618,0.41,637,41.50
115704,22.60,0,619,0.42,578,41.50
115867,22.60,0,618,0.42,514,41.50
116030,22.60,0,619,0.42,549,41.50
116192,22.60,0,619,0.42,618,41.50
116355,22.60,0,619,0.42,648,41.50
116523,22.60,0,619,0.42,508,41.50
116685,22.60,0,619,0.42,563,41.50
116848,22.60,0,619,0.42,544,41.50
117010,22.60,0,620,0.42,593,41.50
117173,22.60,0,620,0.42,611,41.50
117336,22.60,0,620,0.42,528,41.50
117498,22.60,0,620,0.42,488,41.50
117661,22.60,0,620,0.42,609,41.50
117823,22.60,0,620,0.43,644,41.50
117986,22.60,0,621,0.43,563,41.50
118149,22.60,0,620,0.43,490,41.50
118311,22.60,0,621,0.42,581,41.50
118474,22.60,0,620,0.43,672,41.50
118641,22.60,0,621,0.43,622,41.50
118804,22.60,0,622,0.43,609,41.50
118967,22.60,0,622,0.43,532,41.50
119130,22.60,0,621,0.43,496,41.50
119292,22.60,0,622,0.43,590,41.50
119454,22.60,0,622,0.43,606,41.50
119617,22.60,0,622,0.43,520,41.50
119780,22.60,0,623,0.43,502,41.50
119943,22.60,0,623,0.43,607,41.50
120105,22.60,0,622,0.43,613,41.50
120267,22.60,0,622,0.43,531,41.50
120430,22.60,0,623,0.43,488,41.50
120593,22.60,0,623,0.43,581,41.50
120761,22.60,0,624,0.44,645,41.50
